COD_ID;CLASSE;QTD_CLIENTES;SOMA_CAR_INST;ENE_01;ENE_02;ENE_03;ENE_04;ENE_05;ENE_06;ENE_07;ENE_08;ENE_09;ENE_10;ENE_11;ENE_12
1186;OUTROS;550;389.18480000000017;166434.83999999997;182371.81;202596.54;226765.34000000003;192665.04000000004;213930.24000000002;194995.53999999998;183612.0;158419.81999999998;158419.81999999998;170103.32;172133.93999999997
18521064;COMERCIAL;4122;13633.309200000005;3896539.289999999;3904488.8600000013;4330102.8299999945;4322047.009999996;4020251.0399999944;4432784.49;3739982.5200000014;3532631.740000003;3278344.1099999966;3275194.759999997;3487025.7599999993;3775772.6900000013
10385943;RESIDENCIAL;20686;22857.530199999954;8812598.579999957;8966153.59999994;11073974.060000116;12190186.480000027;10897409.950000014;11744050.470000103;9484118.940000055;7963350.219999984;6729527.529999879;6729063.709999879;7291349.3599999705;7476871.970000007
18520911;RESIDENCIAL;11312;3960.401999999979;1450680.2300000056;1434021.9599999997;1545879.749999997;1650103.0200000035;1430085.9000000036;1523664.5400000047;1297608.9000000048;1222196.5800000085;1019307.8999999971;1019307.8999999971;1128918.0799999998;1140545.9699999986
1159;COMERCIAL;2784;19479.689000000002;5645942.620000005;5536710.830000004;5960531.1;6042797.499999995;5773941.38;6426856.330000003;5457784.269999998;5306933.609999997;4802037.7299999995;4777685.35;5186667.719999999;5229385.109999999
10386087;COMERCIAL;7062;26603.075700000067;11448599.56;11482437.330000034;12947633.40999998;13360905.420000022;12179112.700000016;12992894.650000002;11063497.79999997;11016375.40000001;10147156.559999974;10121803.519999975;10685233.030000005;10999984.550000016
10386042;COMERCIAL;4267;32442.892600000006;10242233.899999997;10179565.8;10925981.219999991;10451722.64;9628735.16999999;10484856.469999991;9135534.330000002;8821042.410000006;7993611.749999993;8090023.159999991;8364570.779999991;8916477.2
10386051;RESIDENCIAL;11379;5020.009999999995;1884811.940000002;1796802.8499999978;2264385.3599999864;2381557.2999999975;2073701.5199999954;2197690.7299999995;1771589.6000000003;1556456.1300000027;1367214.3599999824;1367214.3599999824;1451559.6799999974;1526152.5000000044
18519994;COMERCIAL;5018;42929.23240000002;11684248.680000003;10939390.360000001;13152027.990000006;13266077.139999999;12381671.790000003;13477430.999999989;11148659.200000001;10709021.98999999;9481041.450000003;9549137.019999996;10361503.490000006;10850373.92000001
18520839;RESIDENCIAL;60470;22291.138499999823;8356979.389999892;8247268.469999916;9113861.410000013;9846636.259999966;8775603.12999991;9394362.64999998;8004028.829999705;7281122.750000552;6282909.910000147;6282909.910000147;6964361.290000457;7179486.800000229
10385988;COMERCIAL;5428;30891.625500000002;9285935.439999992;9036836.450000018;10246152.519999992;10505438.409999996;9552776.94000002;10443177.110000007;9370339.029999994;9076493.230000004;8407848.909999993;8312543.409999993;8914420.27999999;9066746.370000003
280389625;RESIDENCIAL;50993;21225.236400000234;7563778.970000009;7387614.880000045;8097567.199999949;8990746.300000021;7818865.170000007;8321998.869999989;7229683.0699999565;6613882.760000046;5814219.960000022;5814219.960000022;6360237.5900000185;6626089.86999999
10386069;RESIDENCIAL;1885;768.8888999999996;281931.08999999997;263985.7300000003;316398.12000000046;339810.6100000004;315781.2400000001;331460.7000000005;250770.35999999993;232889.51000000042;204454.0599999999;204454.0599999999;236502.52000000008;250319.86999999988
1231;RESIDENCIAL;45340;20383.800900000064;8184882.350000069;8035921.780000072;9592504.579999994;10419217.599999975;9391031.260000087;9720213.349999946;7881271.779999936;6924307.750000055;6124603.469999891;6124603.469999891;6556972.860000055;6787695.330000051
1150;OUTROS;1265;41.035499999999985;19530.350000000002;18628.29;21376.96;21471.149999999998;18860.56;22647.75;21956.320000000003;21094.309999999998;17276.18;17276.18;18203.149999999998;18634.17
1240;PODER_PUBLICO;145;5444.8453;1041811.9299999999;1022953.3700000001;1055380.3000000003;1099168.39;1093145.2;1287700.8599999999;988557.3400000001;898207.73;750073.5799999998;724224.7999999999;874924.5299999999;980847.2800000001
18520470;COMERCIAL;7094;31767.141200000024;9058071.930000002;8940458.09000001;9566140.619999988;9500539.04;8933281.049999991;9706752.499999996;8024586.809999984;7858955.019999995;7093563.399999985;7098201.539999982;7819647.390000004;8462393.879999999
10386015;RESIDENCIAL;5387;2092.4263999999985;788530.4299999989;732018.009999998;881909.0000000008;950105.6999999976;834162.6700000026;916191.2899999996;719878.6200000006;655622.1900000023;586871.4100000008;586871.4100000008;639789.9900000029;660397.7500000013
18520488;COMERCIAL;4639;30498.238399999987;7234067.050000001;7142020.299999995;7841259.409999994;8161242.049999996;7485383.229999989;7922281.289999994;6578440.610000006;6724189.769999992;5926934.780000001;5983452.190000001;6464167.469999994;6710013.72
10386114;COMERCIAL;4511;17457.75579999999;5833757.0600000005;5570906.2500000065;6231166.809999995;6427358.429999987;5886501.389999998;6217598.479999992;5028964.1000000015;5024535.759999996;4556364.8999999985;4532832.359999999;4741038.08;5016758.229999991
310718139;COMERCIAL;1292;2479.9833000000026;871120.6499999999;855303.0799999996;868864.6999999997;981361.8700000003;838755.6899999992;925680.7299999995;807705.4500000002;809125.1199999999;757764.76;765086.2899999999;809295.3899999997;805805.9599999997
449886789;RESIDENCIAL;10032;3685.2579000000137;1565777.3499999994;1586857.579999996;1708459.3299999963;1794189.1499999976;1535228.0699999917;1727649.1400000043;1492033.9799999981;1395874.6000000015;1322576.5000000056;1322576.5000000056;1386293.5299999956;1494701.5199999968
18520479;COMERCIAL;3462;18118.050499999994;4651150.569999996;4183104.319999999;4956226.4;5314839.66;4336294.209999995;4771196.450000001;4386215.460000003;4190296.8899999987;3820006.6500000004;3730163.2799999993;4079251.51;4254181.470000003
10385916;COMERCIAL;6947;31191.943999999952;9209503.339999985;9340919.38999999;10038320.359999996;11190576.130000003;9790443.05;10733861.979999986;9181770.06999999;8840733.429999996;7988736.089999974;7854332.989999972;8634216.960000012;9122603.690000013
10386006;COMERCIAL;7017;38675.35920000002;11769666.04999999;11362247.51000002;12957901.929999981;13250888.830000006;12011909.429999992;13080833.940000005;10681299.09999999;10406001.79;9521018.900000006;9484703.100000005;10136765.030000003;10624668.159999996
18520353;COMERCIAL;4366;13941.711599999977;3363579.71;3301022.599999998;3543150.219999999;3798824.169999996;3430294.019999998;3689384.7499999963;3090680.2900000033;3152756.249999999;3130028.259999997;3090055.6099999966;3234887.690000007;3394448.7199999997
10386060;COMERCIAL;1399;8308.688899999996;3017156.5199999996;3022598.409999999;3538170.24;3592821.860000003;3249005.8899999983;3502131.409999999;3031249.6199999982;2996430.249999998;2839952.670000002;2887062.6300000013;3147465.1400000006;3185515.13
18520785;COMERCIAL;4618;23074.77480000002;6140106.170000009;6107019.29;6867161.479999998;6783093.009999994;6193414.249999996;7028962.439999988;5555938.299999986;5483842.879999999;4986239.099999995;4877068.539999995;5224646.019999996;5406465.680000008
18520371;RESIDENCIAL;12393;4400.707799999996;2035549.63;1978363.2599999993;2136179.859999963;2213741.9499999997;2005907.5399999896;2123211.229999999;1931723.6400000046;1868466.240000007;1745409.6699999922;1745409.5799999922;1807709.2999999938;1830954.9599999902
345834478;COMERCIAL;6041;51291.870099999964;17270119.93000001;17085852.820000015;19341216.880000006;19887400.27;17012196.190000016;18763441.99999994;15817506.930000002;15239705.440000005;14908703.829999968;14931661.049999967;15784323.019999987;15062386.37999999
1231;OUTROS;223;49.519099999999995;23926.39;24523.83;27518.739999999998;28376.39;25771.55;27455.4;22916.63;19198.639999999996;15757.140000000001;15757.140000000001;14706.7;13865.099999999999
18520353;PODER_PUBLICO;793;2686.4732000000013;665365.3099999997;665812.6700000003;715794.47;746612.3299999995;700901.06;752994.2900000005;592939.4300000004;532624.7100000003;564223.7500000001;564340.6100000001;613570.2100000002;662643.94
1231;COMERCIAL;2529;12319.445;3838430.6999999993;3736037.029999999;4050357.5699999984;4159062.100000002;3846803.539999998;4215043.940000003;3612233.21;3483286.4399999995;3201363.909999999;3181410.409999999;3365775.4800000004;3441650.3400000003
18521154;COMERCIAL;2904;10628.822000000002;2369997.5300000007;2363379.999999995;2605194.9000000022;2706191.3399999985;2289352.09;2455416.8099999987;2331411.2699999968;2345519.400000001;2070775.6300000006;2080109.1700000009;2261529.9299999997;2303008.5000000037
1132;RESIDENCIAL;15295;2530.6201000000174;939056.4399999989;935544.4099999964;1062719.1300000006;1122027.0800000008;1011705.489999999;1083804.9099999995;910811.5300000014;817335.8499999994;707760.0699999982;707760.0699999982;756506.7800000001;792853.350000002
18519976;INDUSTRIAL;224;17257.719699999998;4586449.5;4444788.340000001;4285539.359999999;4345007.3100000005;3820565.31;4154570.2899999996;4106282.829999999;4148058.7399999993;3980585.74;4284952.010000001;4228028.08;4124067.09
18520893;COMERCIAL;1786;6374.795499999997;1177534.9299999992;1200422.1500000006;1451457.8500000006;1418779.6600000001;1226944.5399999996;1362619.5299999998;1181773.1900000009;1032184.0699999997;1014538.0299999996;1142239.5799999996;1204191.9300000013;1229381.73
18520821;COMERCIAL;4417;18188.052499999994;4042034.3500000043;3958705.449999991;4082806.6899999995;4651393.76;4058794.0100000044;4572400.030000005;4107279.0300000017;3909807.2800000035;3620660.169999995;3715227.8399999943;4010505.069999998;4042200.779999998
457474244;OUTROS;131;28.4565;14845.16;13797.07;14818.18;15836.78;14727.68;15800.050000000001;14272.619999999999;12899.0;13561.33;13561.33;15853.78;14934.570000000002
18519976;COMERCIAL;9439;39594.35419999996;11910816.809999999;11929347.020000026;13600107.709999967;13766638.959999979;12280137.549999999;13211027.749999993;11108502.479999986;10644793.959999999;9096940.679999972;9551201.449999973;10380569.45999999;11026412.389999993
1249;COMERCIAL;2405;18484.348800000007;5745924.59;5537434.66;6242110.550000004;6298180.849999999;5721765.63;6415925.579999998;5487429.289999999;5309163.6;4185426.839999998;4306323.559999998;5152594.949999999;5418571.3000000045
10385925;COMERCIAL;2395;14953.069000000021;6306468.219999995;6344053.010000003;7012693.010000002;7455292.580000004;6653760.010000016;6950072.749999993;6050260.079999996;6148724.189999992;5936692.169999997;5973716.399999997;6160751.199999997;6324812.159999996
18519958;COMERCIAL;5443;23007.057799999995;7347817.540000001;7286516.989999998;7617240.969999991;7658112.480000002;6683141.210000001;7340822.110000003;7074289.95;6815421.140000002;6309326.119999995;6297586.809999996;6612701.429999994;6832920.59
18520875;INDUSTRIAL;136;432.54999999999995;137328.37999999995;138380.34000000003;129713.17000000001;126455.68000000002;135097.95;135234.44;113614.52999999998;105698.76999999999;111898.31;113888.99000000002;119530.23;128699.30000000002
1141;COMERCIAL;5730;49712.432499999995;12506558.81;12253115.369999992;13875817.95999999;14472240.29;12883247.459999995;13583255.959999997;11457088.000000004;11630751.44;10869499.389999991;10772260.299999991;11586874.149999995;11914364.429999996
18520461;COMERCIAL;3389;13094.0125;3975848.6599999983;3841304.4899999998;4111075.7299999995;4211504.959999998;3752999.8999999943;4121798.1099999994;3579270.2900000014;3469829.7199999997;3158965.2199999974;3148684.779999997;3430653.080000002;3538006.2499999995
10385934;RESIDENCIAL;21959;15184.427799999958;5355254.139999987;5731330.219999973;6180537.339999982;7833044.860000017;6198873.070000043;7057882.149999963;5470339.750000029;4741281.290000017;3991129.379999996;3991129.379999996;4373701.330000009;4473905.119999998
10385925;OUTROS;44;0.4177;0.0;1.0;1.1;1.14;231.88;255.20000000000002;186.1;163.84;137.28;137.28;159.1;168.25
449886789;COMERCIAL;681;1677.2804000000003;508684.3199999997;636822.0299999999;554896.6100000002;598614.41;492511.17999999993;533432.2899999996;447409.1799999997;443559.25999999954;458934.3100000002;459724.8500000002;443038.07999999996;482604.35
10385970;COMERCIAL;8370;52680.83940000006;15261557.209999986;15827586.090000007;17109678.539999995;17068929.10000002;16004697.900000019;17402145.870000023;14389381.179999994;14361623.910000013;13224754.790000008;13257083.680000009;13889794.130000008;13932464.500000034
18520758;COMERCIAL;4025;25974.911699999997;6570835.24;6669641.350000003;7256038.629999995;6996033.890000001;6889694.679999999;7292776.550000001;6068264.329999996;6202001.300000003;5705362.609999999;5790059.8999999985;6188369.869999999;6459982.999999997
18520614;COMERCIAL;345;525.0275999999999;193861.6899999999;192462.69000000003;210619.51000000013;203714.69999999998;182073.99999999994;202250.4200000001;178355.40999999997;169464.04999999993;170433.12000000008;167561.34000000008;175819.15000000002;186771.33
1132;PODER_PUBLICO;59;617.6765;147886.05000000002;161229.12;164588.08000000002;161101.2;168938.52000000002;191457.05000000002;168651.13999999998;173649.49;162561.84999999998;163336.68;184973.76999999996;200318.96
10386096;COMERCIAL;1904;19252.133600000005;7173846.520000003;6993097.489999995;7371236.939999996;7790066.08;6941923.040000012;7635841.759999998;6595453.02;6478281.180000003;5524934.870000007;5836457.190000007;6250719.98000001;6353353.289999994
18520479;OUTROS;362;31.980600000000006;6427.54;6997.87;7179.01;9559.24;11246.650000000001;16819.449999999997;11606.96;9709.129999999997;7267.729999999999;7267.729999999999;7418.8;6976.509999999999
1240;COMERCIAL;4900;27594.107899999995;7265605.67;7223476.319999996;7734531.890000003;8383707.029999994;7358603.52;8134615.650000008;6993614.760000007;6763963.359999997;5831842.05999999;5968861.88999999;6407907.409999995;6672406.899999998
1258;COMERCIAL;2214;14606.3481;3602835.3900000006;3569054.4299999992;4043454.3300000005;4113370.2699999986;3673628.420000001;3866185.2699999996;3285510.589999999;3226800.260000002;2986661.840000001;2873939.500000001;3024817.9799999995;3194911.2300000014
1303;COMERCIAL;2312;6859.071999999998;1966429.7800000007;1923943.959999999;2121206.0099999984;2271977.5699999984;1944267.5000000014;2129458.340000001;1841416.8099999998;1733432.209999999;1650981.4199999995;1687570.9399999995;1796737.1100000008;1860415.07
457474244;COMERCIAL;3600;28966.505000000016;8548237.759999998;8160957.020000007;9533019.299999993;9866262.91;8871195.01999999;9525613.529999992;8029095.860000001;7993026.059999991;7513666.219999999;7427001.199999997;8074744.149999994;8391731.099999998
1141;OUTROS;144;59.788300000000014;24422.28;23286.780000000002;24830.75;21520.120000000003;18937.97;28642.890000000003;23724.690000000002;26560.000000000004;23836.9;23836.9;24386.83;23973.440000000006
18520821;OUTROS;338;59.6619;32386.559999999998;26256.440000000002;28707.57;28296.84;25442.190000000002;28715.409999999996;25786.91;27173.1;28572.81;28973.18;29817.980000000003;30407.480000000003
10386051;COMERCIAL;2325;43966.08119999998;13205215.4;12798692.18;13201590.130000006;13341358.06000001;12515310.920000002;14036904.380000003;12269191.000000004;12357714.880000005;11307576.719999995;11670584.019999992;12299325.490000004;12407846.450000001
280389625;COMERCIAL;2328;6567.728499999999;1605158.3699999996;1578489.1099999999;1709510.2799999996;1933043.4299999997;1596555.7999999989;1601951.9999999998;1566968.4500000011;1495009.8299999996;1459325.710000001;1463071.8600000008;1459822.5800000005;1538498.660000001
10385880;PODER_PUBLICO;77;4772.8724999999995;1520650.9400000002;1470842.9700000002;1629167.05;1716353.9500000002;1569264.4700000002;1780544.9500000002;1401972.8699999999;1324159.8799999997;1178417.3699999999;1155043.89;1263816.0;1281891.1
10385907;OUTROS;399;41.615300000000005;23374.36;21021.19;21588.050000000003;21208.08;18886.73;20479.920000000002;20078.68;21459.03;18861.06;18861.06;18286.129999999997;17517.41
